EmployeeID,DateOfHire,Department,JobProfile,JobType,JobTitle,Salary,MidpointWage,PerformanceGrade
2109141,05/09/2021,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,2910,3000,2.98
2009112,15/09/2020,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,2910,3000,3.03
1503034,25/03/2015,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,2910,3000,1.78
1810202,22/10/2018,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,2910,3000,2.78
1508151,08/08/2015,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,2910,3000,3.03
2107091,15/07/2021,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,2940,3000,2.94
1807161,04/07/2018,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,2970,3000,2.78
230301,22/03/2023,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Quality Analyst,2970,3000,2.9
1504181,18/04/2015,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,2970,3000,1.94
1810141,01/10/2018,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,2970,3000,3.03
2103081,22/03/2021,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,2970,3000,2.78
1802171,04/02/2018,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,2970,3000,2.98
1605201,05/05/2016,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3000,3000,1.94
1610021,04/10/2016,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3000,3000,2.78
1406161,05/06/2014,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3000,3000,1.78
1610134,21/10/2016,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Quality Analyst,3030,3000,2.9
2312031,12/12/2023,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3030,3000,2.94
1704021,23/04/2017,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Quality Analyst,3030,3000,2.9
1612183,23/12/2016,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3030,3000,2.78
1512081,21/12/2015,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3034,3128,2.79
1402021,05/02/2014,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3034,3128,3.27
1711173,15/11/2017,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3060,3000,3.03
1603021,08/03/2016,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Sales Strategy Analyst,3060,3000,3.33
2004071,15/04/2020,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Quality Analyst,3060,3000,2.9
1704031,03/04/2017,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3060,3000,2.78
2209142,22/09/2022,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3065,3128,2.79
1912032,25/12/2019,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3065,3128,2.54
1808171,10/08/2018,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3065,3128,3.27
1906011,24/06/2019,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3065,3128,2.79
1709163,24/09/2017,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3090,3000,3.03
1502091,03/02/2015,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3097,3128,2.54
1506142,13/06/2015,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3120,3000,2.78
1812152,17/12/2018,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3120,3000,2.94
1503051,09/03/2015,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3120,3000,3.03
2211021,17/11/2022,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Quality Analyst,3120,3000,2.9
1802041,07/02/2018,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3120,3000,1.78
1806191,24/06/2018,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3128,3128,2.54
2206131,15/06/2022,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3150,3000,2.94
1810011,20/10/2018,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3150,3000,1.78
2003041,10/03/2020,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3159,3128,2.79
1712172,23/12/2017,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3180,3000,3.03
2112111,04/12/2021,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3180,3000,3.03
2109171,09/09/2021,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Sales Strategy Analyst,3180,3000,3.33
2303091,09/03/2023,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Sales Strategy Analyst,3180,3000,3.33
1409032,10/09/2014,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3191,3128,3.27
2312131,15/12/2023,Corporate,Individual Contributor,3. Mid-Level Analyst,Senior Facilities Analyst,3192,3470,3.17
1401202,23/01/2014,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3210,3000,2.98
1404091,11/04/2014,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3210,3000,2.78
1912201,02/12/2019,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3210,3000,3.03
1907122,11/07/2019,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3210,3000,1.94
1410111,01/10/2014,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Sales Strategy Analyst,3210,3000,3.33
1705121,04/05/2017,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3222,3128,3.27
2201141,18/01/2022,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3222,3128,2.79
2111011,02/11/2021,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3222,3128,2.79
1803201,11/03/2018,Corporate,Individual Contributor,3. Mid-Level Analyst,Senior Facilities Analyst,3227,3470,3.17
2103161,22/03/2021,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Sales Strategy Analyst,3240,3000,3.33
2309021,14/09/2023,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Quality Analyst,3240,3000,2.9
1906082,18/06/2019,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3240,3000,2.98
1901041,07/01/2019,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3240,3000,2.98
2203141,10/03/2022,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3253,3128,3.27
2111081,13/11/2021,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3253,3128,2.54
1712102,24/12/2017,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3253,3128,2.79
180501,08/05/2018,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3270,3000,3.03
2307191,18/07/2023,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3270,3000,2.98
2112061,14/12/2021,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Quality Analyst,3270,3000,2.9
2106141,03/06/2021,People & Culture,Individual Contributor,3. Mid-Level Analyst,Senior Culture Analyst,3282,3772,2.56
1506083,24/06/2015,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3282,3772,3.84
1610141,04/10/2016,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3282,3772,3.05
2207191,06/07/2022,People & Culture,Individual Contributor,3. Mid-Level Analyst,Senior Recruitment and Attraction Analyst,3282,3772,2.74
2006021,08/06/2020,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3282,3772,2.68
1801181,10/01/2018,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3282,3772,3.25
2103111,20/03/2021,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3282,3772,3.84
2311112,24/11/2023,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3282,3772,3.05
2103121,13/03/2021,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3282,3772,2.49
1912191,16/12/2019,Corporate,Individual Contributor,3. Mid-Level Analyst,Senior Legal Analyst,3282,3772,2.41
1912051,19/12/2019,People & Culture,Individual Contributor,3. Mid-Level Analyst,Senior Culture Analyst,3282,3772,2.56
1712101,22/12/2017,Corporate,Individual Contributor,3. Mid-Level Analyst,Senior Facilities Analyst,3297,3470,3.17
1608092,15/08/2016,Corporate,Individual Contributor,3. Mid-Level Analyst,Senior Facilities Analyst,3297,3470,3.17
220303,16/03/2022,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3300,3000,3.03
1803041,14/03/2018,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3300,3000,2.78
2005141,12/05/2020,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3300,3000,2.98
2108042,20/08/2021,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3300,3000,1.78
1911041,04/11/2019,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Quality Analyst,3300,3000,2.9
2107051,10/07/2021,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3300,3000,1.78
2207022,11/07/2022,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3316,3128,3.27
2003203,11/03/2020,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3319,3772,2.92
1408201,11/08/2014,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3319,3772,2.49
170501,06/05/2017,People & Culture,Individual Contributor,3. Mid-Level Analyst,Senior Recruitment and Attraction Analyst,3319,3772,2.74
2303011,03/03/2023,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3319,3772,2.92
2208102,24/08/2022,Corporate,Individual Contributor,3. Mid-Level Analyst,Senior Legal Analyst,3319,3772,2.41
1909082,21/09/2019,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3319,3772,3.03
2006181,20/06/2020,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3319,3772,3.93
1811151,03/11/2018,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3330,3000,1.78
2108202,07/08/2021,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Sales Strategy Analyst,3330,3000,3.33
2201151,02/01/2022,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3330,3000,1.94
1711081,08/11/2017,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3347,3128,2.54
1711133,06/11/2017,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3357,3772,3.05
2110171,25/10/2021,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3357,3772,3.93
1804191,09/04/2018,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3357,3772,3.39
1603181,06/03/2016,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3357,3772,2.68
1810145,25/10/2018,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3357,3772,3.25
2106153,22/06/2021,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3357,3772,3.64
1604152,24/04/2016,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3357,3772,3.25
1911133,21/11/2019,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3357,3772,3.25
190503,18/05/2019,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3360,3000,1.94
1603093,10/03/2016,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3360,3000,2.98
1505151,24/05/2015,Corporate,Individual Contributor,3. Mid-Level Analyst,Senior Facilities Analyst,3366,3470,3.17
1704181,14/04/2017,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3378,3128,3.27
2008022,18/08/2020,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3378,3128,2.54
2209111,09/09/2022,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3378,3128,2.54
1604111,07/04/2016,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3378,3128,2.79
1910041,01/10/2019,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Sales Strategy Analyst,3390,3000,3.33
170401,12/04/2017,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3390,3000,2.94
1907202,08/07/2019,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3390,3000,2.78
2003032,25/03/2020,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Sales Strategy Analyst,3390,3000,3.33
1903182,11/03/2019,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3390,3000,1.78
1704113,22/04/2017,People & Culture,Individual Contributor,3. Mid-Level Analyst,Senior Culture Analyst,3395,3772,2.56
1812161,03/12/2018,People & Culture,Individual Contributor,3. Mid-Level Analyst,Senior Recruitment and Attraction Analyst,3395,3772,2.74
1903051,16/03/2019,People & Culture,Individual Contributor,3. Mid-Level Analyst,Senior Recruitment and Attraction Analyst,3395,3772,2.74
2004121,12/04/2020,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3395,3772,2.63
2101192,25/01/2021,People & Culture,Individual Contributor,3. Mid-Level Analyst,Senior Recruitment and Attraction Analyst,3395,3772,2.74
1508171,09/08/2015,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3395,3772,2.68
1405041,16/05/2014,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3395,3772,2.12
220501,09/05/2022,Corporate,Individual Contributor,3. Mid-Level Analyst,Senior Facilities Analyst,3401,3470,3.17
2009071,14/09/2020,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3410,3128,2.54
1603201,04/03/2016,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3410,3128,2.54
2304131,07/04/2023,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3420,3000,2.78
1911034,20/11/2019,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Sales Strategy Analyst,3420,3000,3.33
1606093,17/06/2016,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3420,3000,2.98
2206111,25/06/2022,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3420,3000,2.98
2007012,17/07/2020,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3433,3772,2.68
2309031,21/09/2023,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3433,3772,2.12
2108032,20/08/2021,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3433,3772,2.49
1908072,13/08/2019,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3433,3772,3.64
2107193,20/07/2021,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3433,3772,3.64
1408081,19/08/2014,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3433,3772,3.39
180402,16/04/2018,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3433,3772,3.93
1812072,07/12/2018,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3433,3772,3.39
2103141,08/03/2021,Operations,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3433,3772,3.64
1404191,14/04/2014,Corporate,Individual Contributor,3. Mid-Level Analyst,Senior Facilities Analyst,3435,3470,3.17
1503181,01/03/2015,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3441,3128,2.54
2001022,04/01/2020,Customer Service,Individual Contributor,3. Mid-Level Analyst,Senior Customer Service Analyst,3441,3128,3.27
1501183,11/01/2015,Sales,Individual Contributor,3. Mid-Level Analyst,Senior Business Analyst,3450,3000,3.03
